name
A certain man
Victor the Valiant
Victor Risley
Victor Tyrell
Victor Velaryon
Violante
Violet
Visenya Targaryen
Visenya Targaryen (daughter of Daemon)
Viserra Targaryen
Viserys Plumm
Viserys Targaryen
Viserys I Targaryen
Viserys II Targaryen
Viserys Targaryen (son of Aenys I)
Vogarro
Vorian Dayne
Vorian Vypren
Vortimer Crane
Vulture King (Aenys I)
Vulture King (Jaehaerys I)
Vulture King (Aegon II)
Vulture King (Daeron II)
Vylarr
Vyman
Vyron
Lord Vyrwel
Waif
Walda Frey
Walda Rivers
Walder Brax
Walder Frey
Walder Goodbrook
Walder Haigh
Walder Rivers
Walder Stackspear
Walder Vance
Walder of Woodmere
Walderan Tarbeck
Waldon Wynch
Walgram
Walgrave
Wallace Massey
Wallace Waynwood
Wallen
Walter Brownhill
Walter Whent
Walter Wyl
Steelshanks Walton
Walton Frey
Walton Stark
Walton Towers
Waltyr Frey
Walys Flowers
Walys Mooton
Ward of Gyles Rosby
Warg King
Warren
Warrick Manderly
Warryn Beesbury
Blue Bard
Wat (Night's Watch)
Wat (orphan)
Wat (sailor)
Wat (Standfast)
Wat Barleycorn
Wat the Hewer
Wat the Tanner
Wet Wat
Whitesmile Wat
Wate
Watkyn
Watt of Long Lake
Watty the Miller
Waymar Royce
Wayn
Weasel
Webber
Weeper
Weese
Wenda
Wendamyr
Wendel Frey
Wendel Manderly
Wendell Webber
Wendello Qar Deeth
Wendeyne
Werlag
Wex Pyke
Whale That Walks
Whalen Frey
Wick Whittlestick
Widow of the waterfront
Widower
Wilbert
Wilbert Osgrey
Will
Treb
Will (orphan)
Will (squire)
Will Bean
Fletcher Will
Hookface Will
Will the Stork
Will of the Woods
Will Cole
Will Humble
Will Short
Willam
Willam the Wanderer
Willam the Wasp
Willam Dustin
Willam Foxglove
Willam Royce
Willam Stackspear
Willam Stafford
Willam Stark
Willam Wells
Willam Whistler
Willam Wythers
Willamen Frey
Willas Tyrell
Willem Darry
Willem Frey
Willem Lannister
Willem Wylde
William Mooton
William Tortoll
Willifer
Willis Fell
Willis Wode
Willit
Willow (daughter of Aegon IV)
Willow Pound-Stone
Willow Witch-eye
Willow Heddle
Willum
Lord Willum
Wine merchant
Wisewoman's daughter
Wolmer
Woth
Wulfe
Wulfgar Hoare
Wun Weg Wun Dar Wun
Wyl
Wyl the Whittler
Wyl Waynwood
Lord Wyl (conquest of Dorne)
Wyl of Wyl
Wyland Wyl
Wylis Manderly
Wylla
Wylla Fenn
Wylla Manderly
Wylla of Wyl
Wyllis
Wyman Manderly
Wyman Webber
Wynafrei Whent
Wynafryd Manderly
Wynton Stout
Xanda Qo
Xandarro Xhore
Xaro Xhoan Daxos
Xhobar Qhoqua
Xhondo Dhoru
Yandel
Yandry
Yezzan zo Qaggaz
Ygon Farwynd
Ygon Oldfather
Ygritte
Yna
Ynys Yronwood
Yohn Farwynd
Yohn Royce
Yorbert Royce
Yoren
Yoren Yronwood
Yorick V Yronwood
Yorkel
Yorko Terys
Yormwell
Yorrick
Yorwyck VI Royce
Yrma Peake
Ysabel
Ysabel Staunton
Ysilla
Ysilla Royce
Yurkhaz zo Yunzak
Zachery Frey
Zahrina
Zarabelo
Zeggo
Zei
Zekko
Zhako
Zharaq zo Loraq
Zhea
Zhoe Blanetree
Zia Frey
Zollo
