name,ID,father,mother,spouse,lover,issue,allegiance,affiliated
Hoke,Hoke,,,,,,House_Lannister,Cersei_Lannister;Jaime_Lannister
Holger,Holger,,,,,Dolf,Stone_Crows,
Hollis Teague,Hollis_Teague,Humfrey_I_Teague,,,,,,Humfrey_I_Teague;Humfrey_II_Teague;Tyler_Teague;Damon_Teague
Holly,Holly,,,,,,Mance_Rayder,Mance_Rayder;Arya_Stark;Jeyne_Poole;Theon_Greyjoy;Jon_Snow
Hooded man,Hooded_man,,,,,,,Roose_Bolton;Theon_Greyjoy;Ramsay_Snow;Yellow_Dick;Roger_Ryswell
Hooded Man,Hooded_Man,,,,,,House_Banefort,
Hop-Bean,Hop-Bean,,,,,Oppo;Penny,,Tyrion_Lannister
Hop-Robin,Hop-Robin,,,,,,Night's_Watch,Conwy;Jon_Snow;Endrew_Tarth;Emmett;Hareth_(Mole's_Town)
Horas Harroway,Horas_Harroway,,,,,,House_Harroway,Alys_Harroway
Horas Redwyne,Horas_Redwyne,Paxter_Redwyne,Mina_Tyrell,,,,House_Redwyne,Samwell_Tarly;Hobber_Redwyne;Randyll_Tarly;Jory_Cassel;Sansa_Stark;Jeyne_Poole;Robert_I_Baratheon;Joffrey_Baratheon;Arya_Stark;Eddard_Stark;Paxter_Redwyne;Renly_Baratheon;Meryn_Trant;Varys;Tyrion_Lannister;Petyr_Baelish;Myrcella_Baratheon;Tanda_Stokeworth;Tywin_Lannister;Cersei_Lannister;Taena_Merryweather;Tommen_Baratheon;Meredyth_Crane;Osmund_Kettleblack;Blue_Bard
Horgan Hoare,Horgan_Hoare,,,,,,,Wulfgar_Hoare;Haereg
Horned Lord,Horned_Lord,,,,,,,Gendel;Gorne
Horonno,Horonno,,,,,,Tigers_(Volantis),Tyrion_Lannister
Horro,Horro,,,Moro_(Century_of_Blood),,,,Moro_(Century_of_Blood)
Horton Redfort,Horton_Redfort,,,,,Jasper_Redfort;Creighton_Redfort;Jon_Redfort;Mychel_Redfort,House_Redfort;Lords_Declarant,Dacks;Robert_I_Baratheon;Eddard_Stark;Jon_Arryn;Domeric_Bolton;Kevan_Lannister;Lysa_Arryn;Yohn_Royce;Petyr_Baelish;Lyn_Corbray;Lothor_Brune;Sansa_Stark;Anya_Waynwood;Mychel_Redfort;Ysilla_Royce
Horys Hill,Horys_Hill,,,,,,Faith_of_the_Seven;Poor_Fellows,Maegor_I_Targaryen;Moon_(septon);Ragged_Silas;Dennis_the_Lame
Hosman Norcross,Hosman_Norcross,,,Delena_Florent,,Alester_Norcross;Renly_Norcross,House_Norcross,Colin_Florent;Robert_I_Baratheon
Hosteen Frey,Hosteen_Frey,Walder_Frey,Amarei_Crakehall,Bellena_Hawick,,Arwood_Frey,House_Frey,Robert_I_Baratheon;Jorah_Mormont;Loras_Tyrell;Jared_Frey;Danwell_Frey;Emmon_Frey;Theo_Frey;Perwyn_Frey;Martyn_Rivers;Catelyn_Stark;Robb_Stark;Walder_Frey;Tywin_Lannister;Ronel_Rivers;Arya_Stark;Aenys_Frey;Roose_Bolton;Jaime_Lannister;Edmure_Tully;Roslin_Frey;Lothar_Frey;Lucas_Blackwood;Rhaegar_Frey;Symond_Frey;Wendel_Manderly;Wyman_Manderly;Ramsay_Snow;Jeyne_Poole;Theon_Greyjoy;Walder_Frey_(son_of_Merrett);Stannis_Baratheon;Mors_Umber
Hostella Frey,Hostella_Frey,Arwood_Frey,Ryella_Royce,,,,House_Frey,
Hoster Blackwood,Hoster_Blackwood,Tytos_Blackwood,,,,,House_Blackwood,Jaime_Lannister;Tytos_Blackwood
Hoster Frey,Hoster_Frey,Whalen_Frey,Sylwa_Paege,,,,House_Frey;Damon_Paege,
Hoster Tully,Hoster_Tully,Lord_Tully_(father_of_Hoster),,,,Catelyn_Stark;Lysa_Arryn;Edmure_Tully,House_Tully,Baelish_(lord);Petyr_Baelish;Lord_Tully_(father_of_Hoster);Brynden_Tully;Bethany_Redwyne;Walder_Frey;Catelyn_Stark;Lysa_Arryn;Edmure_Tully;Brandon_Stark;Rickard_Stark;Tywin_Lannister;Jaime_Lannister;Aerys_II_Targaryen;Tyrion_Lannister;Kym;Robert_I_Baratheon;Eddard_Stark;Jon_Arryn;Jon_Connington;Denys_Arryn;Annara_Farring;Arianne_Martell;Doran_Martell;Joyeuse_Erenford;Gregor_Clegane;Marq_Piper;Raymun_Darry;Joffrey_Baratheon;Robb_Stark;Vyman;Jonos_Bracken;Tytos_Blackwood;Karyl_Vance;Jason_Mallister;Lothar_Frey;Desmond_Grell
Hot Pie,Hot_Pie,,,,,,,Yoren;Arya_Stark;Eddard_Stark;Lommy_Greenhands;Amory_Lorch;Gendry;Tom_of_Sevenstreams;Harwin;Sharna;Husband
Hother Umber,Hother_Umber,Hoarfrost_Umber,,,,,House_Umber,Hoarfrost_Umber;Mors_Umber;Robb_Stark;Wyman_Manderly;Walder_Frey;Stannis_Baratheon;Roose_Bolton;Arnolf_Karstark;Ramsay_Snow;Theon_Greyjoy;Jeyne_Poole;Harwood_Stout;Barbrey_Dustin;Hosteen_Frey;Aenys_Frey
Hotho Harlaw,Hotho_Harlaw,,,,,Hotho_Harlaw's_daughter,House_Harlaw_of_the_Tower_of_Glimmering,Rodrik_Harlaw;Marwyn;Hotho_Harlaw's_daughter;Victarion_Greyjoy;Aeron_Greyjoy;Euron_Greyjoy;Harras_Harlaw
Hotho Harlaw's daughter,Hotho_Harlaw's_daughter,Hotho_Harlaw,,,,,House_Harlaw_of_the_Tower_of_Glimmering,Hotho_Harlaw;Rodrik_Harlaw;Victarion_Greyjoy;Euron_Greyjoy
House of the Undying servitor,House_of_the_Undying_servitor,,,,,,Undying_Ones,Daenerys_Targaryen;Pyat_Pree
Howard Bullock,Howard_Bullock,Merrell_Bullock,,,Coryanne_Wylde,,House_Bullock;House_Targaryen;Free_Company_(sellsword_company),Jaehaerys_I_Targaryen;Merrell_Bullock;Alyn_Bullock;Elyas_Scales;Coryanne_Wylde
Howard Pyle,Howard_Pyle,,,,,,House_Pyle,
Howd Wanderer,Howd_Wanderer,,,,,,Mance_Rayder,Tormund;Jon_Snow;Ramsay_Snow
Howland Reed,Howland_Reed,,,Jyana,,Meera_Reed;Jojen_Reed,House_Reed,Meera_Reed;Walter_Whent;Lyanna_Stark;Rickard_Stark;Brandon_Stark;Eddard_Stark;Benjen_Stark;Aerys_II_Targaryen;Jaime_Lannister;Rhaegar_Targaryen;Bran_Stark;Arthur_Dayne;Robb_Stark;Jojen_Reed;Theon_Greyjoy;Rickon_Stark;Luwin;Victarion_Greyjoy;Galbart_Glover;Maege_Mormont;Danwell_Frey;Ramsay_Snow;Roose_Bolton
Hrothgar,Hrothgar,,,,,,,
Hubard Rambton,Hubard_Rambton,,,,,,House_Rambton;House_Baratheon_of_Dragonstone,Melisandre;Barre;Guncer_Sunglass;Selyse_Florent
Hubert,Hubert,,,,,,Citadel,
Hubert Arryn,Hubert_Arryn,,,,,,House_Arryn,Ronnel_Arryn_(king);Jonos_Arryn
Hugh,Hugh,,,,,,House_Arryn,Jon_Arryn;Robert_I_Baratheon;Lysa_Arryn;Eddard_Stark;Petyr_Baelish;Varys;Cersei_Lannister;Jory_Cassel;Gregor_Clegane;Jeyne_Poole;Barristan_Selmy;Tyrion_Lannister;Pycelle
Hugh Arryn,Hugh_Arryn,,,,,,,
Hugh Beesbury,Hugh_Beesbury,,,,,,House_Beesbury,Randyll_Tarly
Hugh Grandison,Hugh_Grandison,,,,,,House_Grandison,Arianne_Martell;Doran_Martell;Garin_(orphan)
Hugh Clifton,Hugh_Clifton,,,,,,House_Clifton;House_Tyrell,Blue_Bard;Margaery_Tyrell;Cersei_Lannister;Qyburn
Hugh Hammer,Hugh_Hammer,,,,,,Blacks;Greens;Two_Betrayers,Jacaerys_Velaryon;Jaehaerys_I_Targaryen;Daemon_Targaryen;Ulf_White;Mushroom;Aegon_II_Targaryen;Corlys_Velaryon;Ormund_Hightower;Daeron_Targaryen_(son_of_Viserys_I);Roger_Corne;Jon_Roxton
Hugh Hungerford,Hugh_Hungerford,,,,,,Windblown,Tattered_Prince;Daenerys_Targaryen;Quentyn_Martell;Meris
Hugo Arryn,Hugo_Arryn,Hugh_Arryn,,,,,,
Hugo Vance,Hugo_Vance,Norbert_Vance,,,,,House_Vance_of_Atranta,Jaime_Lannister
Hugo Vance,Hugo_Vance_(lord),,,,,,House_Vance_of_Wayfarer's_Rest;Blacks,Tristan_Vance;Adrian_Tarbeck;Black_Trombo;Criston_Cole;Addam_Velaryon;Elmo_Tully;Borros_Baratheon
Hugo Wull,Hugo_Wull,,,,,,House_Wull,Bran_Stark;Eddard_Stark;Jon_Snow;Stannis_Baratheon;Torghen_Flint;Roose_Bolton;Arya_Stark;Jeyne_Poole;Ramsay_Snow
Hugor of the Hill,Hugor_of_the_Hill,,,,,,,Hukko;Tyrion_Lannister
Hukko,Hukko,,,,,,,Hugor_of_the_Hill
Hullen,Hullen,,,,,Harwin,House_Stark,Eddard_Stark;Robert_I_Baratheon;Sansa_Stark;Arya_Stark;Harwin;Theon_Greyjoy
Humfrey Beesbury,Humfrey_Beesbury,,,,,,House_Beesbury,Humfrey_Hardyng;Duncan_the_Tall;Donnel_of_Duskendale;Baelor_Targaryen_(son_of_Daeron_II)
Humfrey Bracken,Humfrey_Bracken,,,,,Amos_Bracken;Raylon_Rivers,House_Bracken;Greens;Blacks,Rhaenyra_Targaryen;Amos_Bracken;Samwell_Blackwood;Raylon_Rivers;Daemon_Targaryen;Aegon_II_Targaryen;Elmo_Tully
Humfrey Clifton,Humfrey_Clifton,,,,,,House_Clifton;House_Baratheon_of_Dragonstone,Stannis_Baratheon;Ned_Woods
Humfrey Hardyng,Humfrey_Hardyng,,,,,,House_Hardyng,Donnel_of_Duskendale;Donnel_Arryn;Medgar_Tully;Joseth_Mallister;Humfrey_Beesbury;Aerion_Targaryen;Baelor_Targaryen_(son_of_Daeron_II);Duncan_the_Tall
Humfrey Hewett,Humfrey_Hewett,,,,,Falia_Flowers,House_Hewett,Euron_Greyjoy;Falia_Flowers
Humfrey Hightower,Humfrey_Hightower,Leyton_Hightower,,,,,House_Hightower,Lynesse_Hightower
Humfrey Lefford,Humfrey_Lefford,,,,,,House_Lefford,Jason_Lannister;Aegon_II_Targaryen;Aemond_Targaryen;Adrian_Tarbeck;Robb_Rivers
Humfrey Stone,Humfrey_Stone,,,,,,Golden_Company,Aegon_Targaryen_(son_of_Rhaegar)
Humfrey Swyft,Humfrey_Swyft,,,,,,House_Swyft,Jaime_Lannister
Humfrey I Teague,Humfrey_I_Teague,,,,,Humfrey_II_Teague;Hollis_Teague;Tyler_Teague,,Roderick_Blackwood;Humfrey_II_Teague;Hollis_Teague;Tyler_Teague;Damon_Teague
Humfrey II Teague,Humfrey_II_Teague,Humfrey_I_Teague,,,,,,
Humfrey the Mummer,Humfrey_the_Mummer,,,,,,Kingsguard,Visenya_Targaryen;Aegon_I_Targaryen
Humfrey Wagstaff,Humfrey_Wagstaff,,,,,,House_Wagstaff;House_Grandison,Brienne_Tarth
Humfrey Waters,Humfrey_Waters,,,,,,City_Watch_of_King's_Landing,Cersei_Lannister;Osfryd_Kettleblack
Humphrey Bulwer,Humphrey_Bulwer,,,,,,House_Bulwer,
Hunchbacked septon,Hunchbacked_septon,,,,,,Faith_of_the_Seven,Aerys_I_Targaryen;Duncan_the_Tall
Hunnimore,Hunnimore,,,,,,Citadel;House_Targaryen,Marston_Waters;Gerardys;Alfred_Broome;Baela_Targaryen;Tom_Tangletongue
Husband,Husband,,,Sharna,,Boy,Brotherhood_without_banners,Boy;Jaime_Lannister;Cleos_Frey;Arya_Stark;Harwin
Huzhor Amai,Huzhor_Amai,,,,,,Kingdom_of_Sarnor,
Hyle Hunt,Hyle_Hunt,,,,,,House_Hunt;House_Tarly,Randyll_Tarly;Samwell_Tarly;Edmund_Ambrose;Ben_Bushy;Brienne_Tarth;Richard_Farrow;Hugh_Beesbury;Mark_Mullendore;Will_the_Stork;Jaime_Lannister;Sansa_Stark;Dick_Crabb;Podrick_Payne;Shagwell;Pyg;Timeon;Meribald;Elder_Brother_(Quiet_Isle);Rhaegar_Targaryen;Rorge;Biter;Willow_Heddle;Gendry;Lem
Iggo,Iggo,,,,,,Brave_Companions,Arya_Stark;Gendry;Hot_Pie;Nymeria_(direwolf)
Igon Vyrwel,Igon_Vyrwel,,,,,,House_Vyrwel;House_Tyrell,
Illifer,Illifer,,,,,,,Creighton_Longbough;Brienne_Tarth;Renly_Baratheon;Hibald
Illister,Illister,,,,,,Citadel,
Illyrio Mopatis,Illyrio_Mopatis,,,Illyrio_Mopatis's_first_wife;Serra,,,House_Targaryen,Varys;Illyrio_Mopatis's_first_wife;Serra;Jon_Connington;Aerys_II_Targaryen;Viserys_Targaryen;Daenerys_Targaryen;Doreah;Drogo;Irri;Jhiqui;Arya_Stark;Robert_I_Baratheon;Eddard_Stark;Rhaego;Jorah_Mormont;Belwas;Barristan_Selmy;Groleo;Xaro_Xhoan_Daxos;Salladhor_Saan;Tyrion_Lannister;Joffrey_Baratheon;Haldon;Rolly_Duckfield;Nyessos_Vhassar;Myles_Toyne;Aegon_Targaryen_(son_of_Rhaegar);Tristan_Rivers
Illyrio Mopatis's first wife,Illyrio_Mopatis's_first_wife,,,Illyrio_Mopatis,,,,Varys;Serra
Ilyn Payne,Ilyn_Payne,,,,,,House_Payne;House_Lannister;House_Baratheon_of_King's_Landing,Tywin_Lannister;Aerys_II_Targaryen;Robert_I_Baratheon;Eddard_Stark;Sansa_Stark;Joffrey_Baratheon;Nymeria_(direwolf);Cersei_Lannister;Gregor_Clegane;Beric_Dondarrion;Varys;Janos_Slynt;Yoren;Arya_Stark;Tyrion_Lannister;Robb_Stark;Osfryd_Kettleblack;Stannis_Baratheon;Mace_Tyrell;Tobho_Mott;Jaime_Lannister;Margaery_Tyrell;Oberyn_Martell;Pycelle;Elia_Martell;Zollo;Vargo_Hoat;Addam_Marbrand;Petyr_Baelish;Qyburn;Pia;Raymun_Darry;Edwyn_Frey;Clement_Piper;Edmure_Tully;Ryman_Frey;Emmon_Frey;Brynden_Tully;Forley_Prester;Brienne_Tarth
Imry Florent,Imry_Florent,Ryam_Florent,,,,,House_Florent,Renly_Baratheon;Stannis_Baratheon;Cersei_Lannister;Hallyne;Joffrey_Baratheon;Davos_Seaworth;Salladhor_Saan;Alester_Florent;Tyrion_Lannister
Ironbelly,Ironbelly,,,,,,,Tyrion_Lannister
Irri,Irri,,,,Daenerys_Targaryen,,Drogo;House_Targaryen,Drogo;Doreah;Jhiqui;Daenerys_Targaryen;Viserys_Targaryen;Rakharo
Isembard Arryn,Isembard_Arryn,,,,,,House_Arryn_of_Gulltown,Jeyne_Arryn;Joffrey_Arryn;Arnold_Arryn;Corwyn_Corbray;Aegon_III_Targaryen;Alyn_Velaryon;Benjicot_Blackwood;Torrhen_Manderly
Ithoke,Ithoke,,,,,,House_of_Loraq,Barsena_Blackhair;Camarron_of_the_Count;Goghor_the_Giant;Khrazz;Spotted_Cat;Belaquo_Bonebreaker;Hizdahr_zo_Loraq;Daenerys_Targaryen
Izembaro,Izembaro,,,,,,The_Gate,Arya_Stark;Phario_Forel
Jacaerys Velaryon,Jacaerys_Velaryon,Laenor_Velaryon;Harwin_Strong,Rhaenyra_Targaryen,Sara_Snow,,,House_Velaryon;House_Targaryen;Blacks,Laenor_Velaryon;Rhaenyra_Targaryen;Viserys_I_Targaryen;Joffrey_Lonmouth;Corlys_Velaryon;Daeron_Targaryen_(son_of_Viserys_I);Alicent_Hightower;Lucerys_Velaryon;Joffrey_Velaryon;Eustace_(Dance_of_the_Dragons);Aegon_II_Targaryen;Aemond_Targaryen;Daemon_Targaryen;Laena_Velaryon;Baela_Targaryen;Harwin_Strong;Aegon_III_Targaryen;Viserys_II_Targaryen;Vaemond_Velaryon;Daemion_Velaryon;Daeron_Velaryon;Helaena_Targaryen;Criston_Cole;Sara_Snow;Jeyne_Arryn;Mushroom;Munkun;Cregan_Stark;Gyldayn;Rickon_Stark_(son_of_Cregan);Arryk_Cargyll;Jaehaerys_Targaryen_(son_of_Aegon_II);Erryk_Cargyll;Rhaenys_Targaryen_(daughter_of_Aemon);Addam_Velaryon;Alyn_Velaryon
Jace (Night's Watch),Jace_(Night's_Watch),,,,,,Night's_Watch,Conwy;Arron;Emrick;Jon_Snow
Jacelyn Bywater,Jacelyn_Bywater,,,,,,House_Bywater;City_Watch_of_King's_Landing;Tyrion_Lannister,Robert_I_Baratheon;Tyrion_Lannister;Janos_Slynt;Allar_Deem;Cleos_Frey;Robb_Stark;Pycelle;Cersei_Lannister;Myrcella_Baratheon;Tyrek_Lannister;Tommen_Baratheon;Gyles_Rosby;Boros_Blount;Bronn;Joffrey_Baratheon;Jaime_Lannister
Black Jack Bulwer,Black_Jack_Bulwer,,,,,,House_Bulwer;Night's_Watch,Samwell_Tarly;Aemon_Targaryen_(son_of_Maekar_I);Gilly;Jon_Snow;Garth_Greyfeather;Hairy_Hal;Melisandre;Weeper
Ginger Jack,Ginger_Jack,,,,,,Windblown,Tattered_Prince;Daenerys_Targaryen
Nine-Finger Jack,Nine-Finger_Jack,,,,,,,
Jack Crabb,Jack_Crabb,,,,,,House_Crabb;Night's_Watch,Jon_Snow;Janos_Slynt
Jack-Be-Lucky,Jack-Be-Lucky,,,,,,Brotherhood_without_banners,Clement_Piper;Wat_(Night's_Watch);Beric_Dondarrion;Eddard_Stark;Gregor_Clegane;Arya_Stark;Robert_I_Baratheon;Lady_of_the_Leaves;Lennocks;Lister;Bella;Utt;Anguy;Gendry;Merrett_Frey;Lem;Tom_of_Sevenstreams;Robb_Stark;Catelyn_Stark;Hyle_Hunt;Podrick_Payne;Randyll_Tarly
Jack Bulwer,Jack_Bulwer,,,,,,House_Bulwer;Night's_Watch,Samwell_Tarly;Aemon_Targaryen_(son_of_Maekar_I);Gilly;Jon_Snow;Garth_Greyfeather;Hairy_Hal;Melisandre;Weeper
Jack Musgood,Jack_Musgood,,,,,,House_Musgood;Night's_Watch,Raymun_Redbeard;Willam_Stark;Artos_Stark
Jacks,Jacks,,,,,,House_Stark,Eddard_Stark;Varly;Tobho_Mott;Gendry;Robert_I_Baratheon;Cleos_Frey;Tyrion_Lannister;Hallis_Mollen;Catelyn_Stark;Victarion_Greyjoy;Theon_Greyjoy;Quent;Shadd;Barbrey_Dustin
Jade Emperor,Jade_Emperor,,,,,,,
Jaehaera Targaryen,Jaehaera_Targaryen,Aegon_II_Targaryen,Helaena_Targaryen,Aegon_III_Targaryen,,,House_Targaryen;Greens,Jaehaerys_Targaryen_(son_of_Aegon_II);Alicent_Hightower;Maelor_Targaryen;Helaena_Targaryen;Viserys_I_Targaryen;Jaehaerys_I_Targaryen;Aegon_II_Targaryen;Rhaenyra_Targaryen;Aemond_Targaryen;Lucerys_Velaryon;Daemon_Targaryen;Blood_(the_butcher);Cheese_(the_rat-catcher);Larys_Strong;Willis_Fell;Rickard_Thorne;Aegon_III_Targaryen;Unwin_Peake;Myrielle_Peake;Mervyn_Flowers;Tessario
Jaehaerys I Targaryen,Jaehaerys_I_Targaryen,Aenys_I_Targaryen,Alyssa_Velaryon,,,Aegon_Targaryen_(son_of_Jaehaerys_I);Daenerys_Targaryen_(daughter_of_Jaehaerys_I);Aemon_Targaryen_(son_of_Jaehaerys_I);Alyssa_Targaryen;Maegelle_Targaryen;Vaegon_Targaryen;Daella_Targaryen_(daughter_of_Jaehaerys_I);Saera_Targaryen;Viserra_Targaryen;Gaemon_Targaryen_(son_of_Jaehaerys_I);Valerion_Targaryen;Gael_Targaryen,House_Targaryen,Aenys_I_Targaryen;Alyssa_Velaryon;Aegon_Targaryen_(son_of_Aenys_I);Viserys_Targaryen_(son_of_Aenys_I);Rhaena_Targaryen_(daughter_of_Aenys_I);Alysanne_Targaryen;Vaella_Targaryen_(daughter_of_Aenys_I);Aegon_I_Targaryen;Aethan_Velaryon;Visenya_Targaryen;Maegor_I_Targaryen;Tyanna_of_the_Tower;Aerea_Targaryen;Rogar_Baratheon;Olyver_Bracken;Raymund_Mallery;Maladon_Moore;Harrold_Langward;Gyles_Morrigen;High_Lickspittle;Moon_(septon);Lucinda_Broome;Joffrey_Doggett;Barth;Orryn_Baratheon;Oswyck;Benifer;Mattheus;Merrell_Bullock;Alyn_Bullock;Howard_Bullock;Elyas_Scales;Coryanne_Wylde;Edwell_Celtigar;Rego_Draz;Rhaella_Targaryen;Gyldayn;Aegon_Targaryen_(son_of_Jaehaerys_I);Daenerys_Targaryen_(daughter_of_Jaehaerys_I);Elissa_Farman;Donnel_Hightower;Androw_Farman;Daemon_Velaryon_(son_of_Aethan);Lianna_Velaryon;Myles_Smallwood;Albin_Massey;Aemon_Targaryen_(son_of_Jaehaerys_I);Lucamore_Strong;Alaric_Stark;Walton_Stark_(son_of_Brandon);Qarl_Corbray;Alyssa_Targaryen;Vulture_King_(Jaehaerys_I);Maegelle_Targaryen;Vaegon_Targaryen;Daella_Targaryen_(daughter_of_Jaehaerys_I);Saera_Targaryen;Viserra_Targaryen;Gaemon_Targaryen_(son_of_Jaehaerys_I);Gaemon_Targaryen_(son_of_Aenar);Valerion_Targaryen;Gael_Targaryen;Jocelyn_Baratheon;Rhaenys_Targaryen_(daughter_of_Aemon);Viserys_I_Targaryen;Daemon_Targaryen;Rodrik_Arryn;Morion_Martell;Aemma_Arryn;Aegon_Targaryen_(son_of_Baelon);Braxton_Beesbury;Theomore_Manderly;Corlys_Velaryon;Laena_Velaryon;Laenor_Velaryon;Boremund_Baratheon;Ryam_Redwyne;Clement_Crabb;Alicent_Hightower;Otto_Hightower;Mushroom;Pylos;Davos_Seaworth;Baelor_Targaryen_(son_of_Daeron_II);Jon_Snow;Samwell_Tarly;Cersei_Lannister;Rhaegar_Targaryen;Jaime_Lannister;Tommen_Baratheon;High_Sparrow;Genna_Lannister;Roose_Bolton;Theon_Greyjoy
Jaehaerys Targaryen,Jaehaerys_Targaryen_(son_of_Aegon_II),Aegon_II_Targaryen,Helaena_Targaryen,,,,House_Targaryen;Greens,Viserys_I_Targaryen;Aegon_II_Targaryen;Jaehaera_Targaryen;Alicent_Hightower;Maelor_Targaryen;Helaena_Targaryen;Jaehaerys_I_Targaryen;Rhaenyra_Targaryen;Aemond_Targaryen;Lucerys_Velaryon;Daemon_Targaryen;Blood_(the_butcher);Cheese_(the_rat-catcher)
Jaehaerys II Targaryen,Jaehaerys_II_Targaryen,Aegon_V_Targaryen,Betha_Blackwood,,,Aerys_II_Targaryen;Rhaella_Targaryen,House_Targaryen,Aegon_V_Targaryen;Celia_Tully;Shaera_Targaryen;Betha_Blackwood;Luthor_Tyrell;Duncan_Targaryen;Lyonel_Baratheon;Jenny_of_Oldstones;Daeron_Targaryen_(son_of_Aegon_V);Aerys_II_Targaryen;Rhaella_Targaryen;Ghost_of_High_Heart;Rhaegar_Targaryen;Dalbridge;Ormund_Baratheon;Barristan_Selmy;Daenerys_Targaryen;Groleo;Hizdahr_zo_Loraq;Bloodbeard
Jaehaerys Targaryen,Jaehaerys_Targaryen_(son_of_Aerys_II),Aerys_II_Targaryen,Rhaella_Targaryen,,,,House_Targaryen,Rhaella_Targaryen;Aerys_II_Targaryen;Rhaegar_Targaryen;Aerys_II_Targaryen's_last_mistress;High_Septon_(Aerys_II)
Jaenara Belaerys,Jaenara_Belaerys,,,,,,Belaerys_family,
Jafer Flowers,Jafer_Flowers,,,,,,Night's_Watch;Others,Benjen_Stark;Waymar_Royce;Jon_Snow;Aemon_Targaryen_(son_of_Maekar_I);Bass;Othor;Dywen;Jaremy_Rykker;Jeor_Mormont;Alliser_Thorne;Tyrion_Lannister
Jaggot,Jaggot,,,,,,Stone_Crows,Tyrion_Lannister;Bronn
Jaime Corbray,Jaime_Corbray,,,,,,House_Corbray,Robar_II_Royce;Qyle_Corbray
Jaime Frey,Jaime_Frey,Raymund_Frey,Beony_Beesbury,,,,House_Frey,
Jaime Lannister,Jaime_Lannister,Tywin_Lannister,Joanna_Lannister,,Cersei_Lannister,Joffrey_Baratheon;Myrcella_Baratheon;Tommen_Baratheon,House_Lannister;Kingsguard,Tywin_Lannister;Joanna_Lannister;Cersei_Lannister;Aerys_II_Targaryen;Tytos_Lannister;Tyrion_Lannister;Princess_of_Dorne_(mother_of_Doran);Elia_Martell;Oberyn_Martell;Viserys_Targaryen;Rhaegar_Targaryen;Sumner_Crakehall;Merrett_Frey;Hoster_Tully;Lysa_Arryn;Brynden_Tully;Addam_Marbrand;Damon_Marbrand;Smiling_Knight;Arthur_Dayne;Harlan_Grandison;Gerold_Hightower;Rhaella_Targaryen;Walter_Whent;Brandon_Stark;Rickard_Stark;Jon_Arryn;Eddard_Stark;Robert_I_Baratheon;Qarlton_Chelsted;Jon_Connington;Jonothor_Darry;Varys;Pycelle;Rossart;Elys_Westerling;Aegon_Targaryen_(son_of_Rhaegar);Belis;Garigus;Barristan_Selmy;Cassana_Estermont;Estermont_(cousin_of_Robert);Joffrey_Baratheon;Myrcella_Baratheon;Tommen_Baratheon;Tysha;Jorah_Mormont;Bran_Stark;Robert_Arryn;Catelyn_Stark;Andar_Royce;Bryce_Caron;Sandor_Clegane;Catspaw;Edmure_Tully;Lord_Vance;Clement_Piper;Robb_Stark;Daryn_Hornwood;Eddard_Karstark;Torrhen_Karstark;Stevron_Frey;Lancel_Lannister;Sansa_Stark;Arya_Stark;Cleos_Frey;Vylarr;Poul_Pemford;Myles_(squire);Delp;Rickon_Stark;Zollo;Petyr_Baelish;Robin_Ryger;Husband;Vargo_Hoat;Roose_Bolton;Stannis_Baratheon;Rickard_Karstark;Steelshanks_Walton;Brienne_Tarth;Qyburn;Walder_Frey;Loras_Tyrell;Renly_Baratheon;Osmund_Kettleblack;Kevan_Lannister;Ilyn_Payne;Lewys_Piper;Garrett_Paege;Josmyn_Peckledon;Pia;Bonifer_Hasty;Wylis_Manderly;Ronnet_Connington;Amerei_Frey;Genna_Lannister;Daven_Lannister;Ryman_Frey;Emmon_Frey;Edwyn_Frey;Roslin_Frey;Tom_of_Sevenstreams;Forley_Prester;Vyman;High_Sparrow;Jonos_Bracken;Hildy;Tytos_Blackwood;Hoster_Blackwood;Kennos_of_Kayce
Jalabhar Xho,Jalabhar_Xho,,,,,,House_Xho,Robert_I_Baratheon;Thoros_of_Myr;Jeyne_Poole;Sansa_Stark;Balon_Swann;Anguy;Myrcella_Baratheon;Preston_Greenfield;Stannis_Baratheon;Arya_Stark;Tyrion_Lannister;Meredyth_Crane;Tywin_Lannister;Doran_Martell;Oberyn_Martell;Margaery_Tyrell;Megga_Tyrell;Alla_Tyrell;Elinor_Tyrell;Cersei_Lannister;Blue_Bard;Qyburn
Jammos Frey,Jammos_Frey,Walder_Frey,Alyssa_Blackwood,Sallei_Paege,,Walder_Frey_(son_of_Jammos);Dickon_Frey;Mathis_Frey,House_Frey,
Janei Lannister,Janei_Lannister,Kevan_Lannister,Dorna_Swyft,,,,House_Lannister,
Janna Tyrell,Janna_Tyrell,Luthor_Tyrell,,Jon_Fossoway,,,House_Tyrell;House_Fossoway_of_New_Barrel,Margaery_Tyrell;Joffrey_Baratheon;Sansa_Stark;Tyrion_Lannister;Kevan_Lannister;Meredyth_Crane;Cersei_Lannister;Horas_Redwyne;Hobber_Redwyne
